split,item_id,item_idx,phase,graph_sample_count,graph_mean,graph_std_within,graph_between_sample_std,graph_density_gt_0_5,graph_diag_mean,guidance_loss_mean,guidance_loss_last,sampling_seconds
validation,193,130,Warm A,4,0.5592471361160278,0.1732896864414215,0.009267022833228111,0.5679012345679012,1.0,1.0228250622749329,1.0224344730377197,0.014916315965820104
validation,193,130,Warm B,4,0.5591972470283508,0.1749526560306549,0.011140421964228153,0.5617283950617284,1.0,1.0910282333691914,1.09059739112854,0.01490300998557359
validation,193,130,Warm C,4,0.5628097653388977,0.1705581247806549,0.008882344700396061,0.5925925925925926,1.0,0.9924650092919668,0.9920787811279297,0.014936891035176814
validation,194,131,Cold,4,0.5619106888771057,0.17392271757125854,0.0085665388032794,0.5987654320987654,1.0,0.0,0.0,0.0017668859800323844
validation,194,131,Warm A,4,0.5598928332328796,0.17208731174468994,0.008852487429976463,0.5802469135802469,1.0,0.6668800711631775,0.6666605472564697,0.01482073002262041
validation,194,131,Warm B,4,0.562015175819397,0.17367130517959595,0.008596131578087807,0.5864197530864198,1.0,0.6163455545902252,0.6162229776382446,0.01507786801084876
validation,194,131,Warm C,4,0.5583551526069641,0.17436860501766205,0.01029176451265812,0.5802469135802469,1.0,0.6461137135823568,0.6459851264953613,0.01476312696468085
validation,198,134,Cold,4,0.5637051463127136,0.17159421741962433,0.0073790703900158405,0.6111111111111112,1.0,0.0,0.0,0.001774471951648593
validation,198,134,Warm A,4,0.5624774694442749,0.17358112335205078,0.007897128351032734,0.5987654320987654,1.0,0.9826476772626241,0.9824382662773132,0.014924970048014075
validation,198,134,Warm B,4,0.5609704256057739,0.17232118546962738,0.0066999890841543674,0.5925925925925926,1.0,0.8537356555461884,0.8535668849945068,0.015246599970851094
validation,198,134,Warm C,4,0.5593315362930298,0.17246432602405548,0.009069278836250305,0.5864197530864198,1.0,0.7347465654214224,0.7346516847610474,0.01740508299553767
validation,231,154,Cold,4,0.5622245669364929,0.17329935729503632,0.011696618050336838,0.5679012345679012,1.0,0.0,0.0,0.0017521840054541826
validation,231,154,Warm A,4,0.5621073842048645,0.17245431244373322,0.006337382365018129,0.6111111111111112,1.0,0.7455455760161082,0.7454066872596741,0.01467239297926426
validation,231,154,Warm B,4,0.5611668229103088,0.1717599630355835,0.007797515019774437,0.5925925925925926,1.0,0.7061625719070435,0.7059836387634277,0.014758653996977955
validation,231,154,Warm C,4,0.5644558668136597,0.17234982550144196,0.009443815797567368,0.6172839506172839,1.0,0.6805671155452728,0.6804673671722412,0.014722480962518603
validation,236,159,Cold,4,0.562293529510498,0.17154689133167267,0.009558500722050667,0.5987654320987654,1.0,0.0,0.0,0.0018107739742845297
validation,236,159,Warm A,4,0.5603720545768738,0.17222964763641357,0.008325551636517048,0.5925925925925926,1.0,0.5585821171601614,0.558504581451416,0.01526008703513071
validation,236,159,Warm B,4,0.5606741309165955,0.17328420281410217,0.008661221712827682,0.5925925925925926,1.0,0.5711119870344797,0.5710604190826416,0.014981403015553951
validation,236,159,Warm C,4,0.5597532987594604,0.1740826815366745,0.0075142900459468365,0.5864197530864198,1.0,0.5762568215529124,0.5761641263961792,0.014908276032656431
validation,237,160,Cold,4,0.5571778416633606,0.17438507080078125,0.009540841914713383,0.5864197530864198,1.0,0.0,0.0,0.0017685010097920895
validation,237,160,Warm A,4,0.560789942741394,0.17151829600334167,0.006624885369092226,0.6049382716049383,1.0,0.5913332005341848,0.5912889242172241,0.014984485984314233
validation,237,160,Warm B,4,0.5603748559951782,0.17194697260856628,0.0089609669521451,0.5864197530864198,1.0,0.5710720618565878,0.5710267424583435,0.014876131026539952
validation,237,160,Warm C,4,0.5589575171470642,0.17290888726711273,0.009407157078385353,0.5740740740740741,1.0,0.544595867395401,0.5445348024368286,0.014952836034353822
validation,246,163,Cold,4,0.5647005438804626,0.17201177775859833,0.006140164565294981,0.6049382716049383,1.0,0.0,0.0,0.0017906779539771378
validation,246,163,Warm A,4,0.5612908601760864,0.17508351802825928,0.007146135438233614,0.5925925925925926,1.0,0.7238004604975382,0.7233864068984985,0.015010632982011884
validation,246,163,Warm B,4,0.5628100037574768,0.17141738533973694,0.009126554243266582,0.5802469135802469,1.0,0.5612918039162954,0.5611150860786438,0.014943661051802337
validation,246,163,Warm C,4,0.5602274537086487,0.17266970872879028,0.007470481097698212,0.5740740740740741,1.0,0.5325811306635538,0.5324488282203674,0.014966401038691401
validation,252,167,Cold,4,0.5593588352203369,0.17204788327217102,0.009696980006992817,0.5740740740740741,1.0,0.0,0.0,0.001764800981618464
