split,item_id,item_idx,phase,base_graph_mean,diffused_graph_mean,diffused_graph_std,diffused_density_gt_1e_6,diffused_row_sum_error,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
validation,160,105,Cold,0.001396393054164946,0.1111111119389534,0.07786554843187332,0.9259259259259259,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,160,105,Warm A,0.003051858628168702,0.1111111119389534,0.10172922164201736,0.8148148148148148,2.384185791015625e-07,0.24438610672950745,0.5772066116333008,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,160,105,Warm B,0.0030117903370410204,0.1111111119389534,0.12627343833446503,0.7037037037037037,1.1920928955078125e-07,0.42589256167411804,0.342891126871109,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,160,105,Warm C,0.004464162979274988,0.111111119389534,0.1488128900527954,0.6296296296296297,1.1920928955078125e-07,0.3276337683200836,0.30823713541030884,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,163,108,Cold,0.0018810008186846972,0.1111111119389534,0.08150666207075119,0.9012345679012346,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,163,108,Warm A,0.004381021484732628,0.1111111119389534,0.10368899255990982,0.8024691358024691,1.1920928955078125e-07,0.2265854924917221,0.7210716605186462,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,163,108,Warm B,0.003639927599579096,0.111111119389534,0.08283112943172455,0.9012345679012346,2.384185791015625e-07,0.23382951319217682,0.5294342637062073,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,163,108,Warm C,0.0013033307623118162,0.1111111119389534,0.08313515782356262,0.8888888888888888,2.384185791015625e-07,0.2542053759098053,0.5394032001495361,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,173,117,Cold,0.0011037649819627404,0.111111119389534,0.07919900119304657,0.9012345679012346,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,173,117,Warm A,0.0013121776282787323,0.1111111119389534,0.10625342279672623,0.7901234567901234,1.1920928955078125e-07,0.23083941638469696,0.42596864700317383,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,173,117,Warm B,0.0005592865054495633,0.1111111119389534,0.1297418475151062,0.6790123456790124,1.1920928955078125e-07,0.424642950296402,0.3109706938266754,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,173,117,Warm C,-0.0008403068059124053,0.1111111119389534,0.1509610116481781,0.5925925925925926,1.1920928955078125e-07,0.6388779282569885,0.30891963839530945,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,186,125,Cold,0.002181144431233406,0.1111110970377922,0.07160628587007523,0.9382716049382716,1.7881393432617188e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,186,125,Warm A,0.0013273111544549465,0.11111113429069519,0.09993844479322433,0.8148148148148148,2.384185791015625e-07,0.2276887744665146,0.5277368426322937,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,186,125,Warm B,0.0019906884990632534,0.1111111119389534,0.1240580826997757,0.7037037037037037,2.384185791015625e-07,0.3214922547340393,0.49246856570243835,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,186,125,Warm C,0.003448228817433119,0.1111111119389534,0.15037856996059418,0.6172839506172839,2.384185791015625e-07,0.4007353186607361,0.27593526244163513,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,193,130,Cold,0.0019378573633730412,0.111111119389534,0.07544362545013428,0.9506172839506173,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,193,130,Warm A,0.004879605025053024,0.1111111119389534,0.08949548006057739,0.8641975308641975,1.1920928955078125e-07,0.23280645906925201,0.6243129968643188,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,193,130,Warm B,0.004574795253574848,0.1111110970377922,0.1118263527750969,0.7283950617283951,1.1920928955078125e-07,0.4143889248371124,0.49201592803001404,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,193,130,Warm C,0.005275942850857973,0.1111111119389534,0.13317999243736267,0.654320987654321,1.7881393432617188e-07,0.57625812292099,0.4000849723815918,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,194,131,Cold,0.0015817935345694423,0.1111111119389534,0.07751111686229706,0.9506172839506173,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,194,131,Warm A,1.9721594071597792e-05,0.1111111119389534,0.08766764402389526,0.8888888888888888,2.384185791015625e-07,0.23326586186885834,0.6463343501091003,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,194,131,Warm B,0.002549703000113368,0.111111119389534,0.07914314419031143,0.9012345679012346,2.384185791015625e-07,0.33080771565437317,0.5961759686470032,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,194,131,Warm C,0.004893233068287373,0.1111111119389534,0.08332501351833344,0.8641975308641975,2.384185791015625e-07,0.4960676431655884,0.7758933305740356,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,198,134,Cold,0.0019202264957129955,0.1111110970377922,0.08139554411172867,0.9135802469135802,1.7881393432617188e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,198,134,Warm A,9.491922537563369e-05,0.1111111119389534,0.07283244282007217,0.9629629629629629,2.384185791015625e-07,0.2386910617351532,0.6024999022483826,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,198,134,Warm B,0.005388651508837938,0.1111111119389534,0.08321088552474976,0.9135802469135802,1.1920928955078125e-07,0.29540538787841797,0.6917685866355896,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
validation,198,134,Warm C,0.004913528449833393,0.1111110970377922,0.09945880621671677,0.8395061728395061,2.384185791015625e-07,0.3275976777076721,0.5219464302062988,cfg02_G3_D32,cfg02_G3_D32,1.867772352998145,cuda
